"X","ID","C1_B1","C1_B2","C1_B5","C1_B10","C1_B11","C1_B12","C1_B13","C1_B14","C1_B15","C1_B16","C1_B17","C1_B18","C1_B19","C1_B20","C1_B21","C1_B22","C1_B23","C1_B24","C1_B25","C2_B1","C2_B2","C2_B5","C2_B10","C2_B11","C2_B12","C2_B13","C2_B14","C2_B15","C2_B16","C2_B17","C2_B18","C2_B19","C2_B20","C2_B21","C2_B22","C2_B23","C2_B24","C2_B25","C3_B1","C3_B2","C3_B5","C3_B10","C3_B11","C3_B12","C3_B13","C3_B14","C3_B15","C3_B16","C3_B17","C3_B18","C3_B19","C3_B20","C3_B21","C3_B22","C3_B23","C3_B24","C3_B25","C1_AG1","C1_AG2","C1_AG3","C1_AG4","C2_AG1","C2_AG2","C2_AG3","C2_AG4","C3_AG1","C3_AG2","C3_AG3","C3_AG4","FSM","C1_SConcern1","C1_SConcern2","C1_SConcern3","C1_SConcern4","C1_SConcern5","C1_SConcern6","C1_SConcern7","C1_SConcern8","C1_SConcern9","C1_SConcern10","C1_SConcern11","C1_SConcern12","C1_SConcern13","C1_SConcern14","C1_SConcern15","C1_SConcern16","C1_SConcern17","C1_SConcern18","C1_SConcern19","C1_SConcern20","C2_SConcern1","C2_SConcern2","C2_SConcern3","C2_SConcern4","C2_SConcern5","C2_SConcern6","C2_SConcern7","C2_SConcern8","C2_SConcern9","C2_SConcern10","C2_SConcern11","C2_SConcern12","C2_SConcern13","C2_SConcern14","C2_SConcern15","C2_SConcern16","C2_SConcern17","C2_SConcern18","C2_SConcern19","C2_SConcern20","C3_SConcern1","C3_SConcern2","C3_SConcern3","C3_SConcern4","C3_SConcern5","C3_SConcern6","C3_SConcern7","C3_SConcern8","C3_SConcern9","C3_SConcern10","C3_SConcern11","C3_SConcern12","C3_SConcern13","C3_SConcern14","C3_SConcern15","C3_SConcern16","C3_SConcern17","C3_SConcern18","C3_SConcern19","C3_SConcern20","C2_SL1","C2_SL2","C2_SL3","C2_SL4","C2_SL5","C3_SL1","C3_SL2","C3_SL3","C3_SL4","C3_SL5","C1_LT1","C1_LT2","C1_LT3","C1_LT4","C1_LT5","C1_LT6","C1_LT7","C1_LT8","C1_LT9","C1_LT10","C2_LT1","C2_LT2","C2_LT3","C2_LT4","C2_LT5","C2_LT6","C2_LT7","C2_LT8","C2_LT9","C2_LT10","C3_LT1","C3_LT2","C3_LT3","C3_LT4","C3_LT5","C3_LT6","C3_LT7","C3_LT8","C3_LT9","C3_LT10","C1_L1","C1_L2","C1_L3","C1_L4","C1_L5","C1_L6","C1_L7","C1_L8","C1_L9","C1_L10","C1_L11","C1_L12","C1_L13","C1_L14","C1_L15","C2_L1","C2_L2","C2_L6","C2_L7","C2_L11","C2_L14","C2_L15","C3_L1","C3_L2","C3_L6","C3_L7","C3_L11","C3_L14","C3_L15","KS2MathstestNUM","KS2EnglishtestNUM","Y7EnglishNC","Y7MathsNC"
1368,7071,"Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Certainly true","Not true","Not true","Not true","Certainly true","Certainly true","Sort of true","Not true","Not true","Certainly true","Sort of true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Not true","Not true","Sort of true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Often","Often","Always","Often","Sometimes","Sometimes","Always","Sometimes",NA,NA,NA,NA,"No","Not at all worried","2","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","3","2","Not at all worried","Not at all worried","Not at all worried","5","3","2","Not at all worried","3","3","Not at all worried","2","3","3","2","Not at all worried","Not at all worried","Not at all worried","3","Not at all worried","3","Not at all worried","Not at all worried","Not at all worried","5","6","Not at all worried",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","NO!!","no","YES!!","NO!!",NA,NA,NA,NA,NA,"Yes","NO!!","Yes","NO!!","YES!!","No","Yes","NO!!","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Always true","Not true at all","Always true","Not true at all","True most of the time","Not true at all","Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Not true at all","Not true at all","Always true","Always true","Not true at all","Not true at all","Always true","Hardly ever true","Not true at all","True most of the time",NA,NA,NA,NA,NA,NA,NA,"5","5","5c","6b"
1369,7072,"Certainly true","Sort of true","Sort of true","Not true","Sort of true","Not true","Not true","Sort of true","Not true","Not true","Sort of true","Certainly true","Sort of true","Sort of true","Sort of true","Not true","Certainly true","Not true","Sort of true","Certainly true","Not true","Sort of true","Sort of true","Certainly true","Sort of true","Not true","Certainly true","Sort of true","Not true","Certainly true",NA,NA,"Certainly true","Certainly true","Not true","Not true","Sort of true","Sort of true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Never","Never","Always","Always","Often","Often","Always","Always",NA,NA,NA,NA,"No","Not at all worried","I get extremely worried about it","I get extremely worried about it","Not at all worried","3","Not at all worried","I get extremely worried about it","Not at all worried","5","I get extremely worried about it","I get extremely worried about it","Not at all worried","I get extremely worried about it","Not at all worried","I get extremely worried about it","Not at all worried","I get extremely worried about it","Not at all worried","Not at all worried","I get extremely worried about it","9","I get extremely worried about it","I get extremely worried about it","Not at all worried","I get extremely worried about it","Not at all worried","I get extremely worried about it","Not at all worried","7","6","I get extremely worried about it","Not at all worried","5","Not at all worried","I get extremely worried about it","Not at all worried","I get extremely worried about it","6","I get extremely worried about it","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES!!","NO!!","NO!!","YES!!","NO!!",NA,NA,NA,NA,NA,"YES!!","YES!!","YES!!","NO!!","YES!!","Yes","YES!!","NO!!","YES!!","YES!!","YES!!","Yes","No","NO!!","YES!!","NO!!","YES!!","Yes","NO!!","YES!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hardly ever true","Sometimes true","Not true at all","Not true at all","Not true at all","Sometimes true","Sometimes true","Sometimes true","Not true at all","Not true at all","Not true at all","Not true at all","Always true","Not true at all","Not true at all","True most of the time","Not true at all","Not true at all","True most of the time","Not true at all","Not true at all","True most of the time",NA,NA,NA,NA,NA,NA,NA,"3","3","3a","4b"
1370,7073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Certainly true","Sort of true","Sort of true","Sort of true","Sort of true","Not true","Certainly true","Not true","Certainly true","Certainly true","Certainly true","Certainly true","Certainly true","Certainly true","Sort of true","Not true","Sort of true","Certainly true","Sort of true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Often","Always","Often","Sometimes",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","I get extremely worried about it","8","8","I get extremely worried about it","8","7","Not at all worried","I get extremely worried about it","I get extremely worried about it","9","4","5","9","I get extremely worried about it","7","9","I get extremely worried about it","8","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","yes","no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No","Yes","NO!!","Yes","NO!!","Yes","Yes","No","NO!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not true at all","Always true","True most of the time","Sometimes true","Always true","Always true","Not true at all",NA,NA,NA,NA,NA,NA,NA,"3","4",NA,NA
1371,7074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1372,7075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Certainly true","Sort of true","Sort of true","Sort of true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Certainly true","Not true","Sort of true","Not true","Certainly true",NA,NA,NA,NA,NA,NA,NA,NA,"Sometimes","Often","Always","Often",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","3","Not at all worried","Not at all worried","2","2","Not at all worried","Not at all worried","Not at all worried","2","2","Not at all worried","Not at all worried","4","Not at all worried","Not at all worried","2","3","3","3",NA,NA,NA,NA,NA,"yes","no","no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","no","no","no","yes","yes","yes","no","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True most of the time","Not true at all","Not true at all","Always true","Not true at all","Not true at all","True most of the time",NA,NA,"4c","5a"
1373,7076,"Certainly true","Sort of true","Sort of true","Not true","Certainly true","Not true","Not true","Sort of true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Certainly true","Not true","Certainly true","Sort of true","Sort of true","Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Not true","Not true","Certainly true","Not true","Not true","Sort of true","Certainly true","Not true","Certainly true","Sort of true","Certainly true","Sort of true","Sort of true","Not true","Not true","Sort of true","Not true","Not true","Sort of true","Not true","Sort of true","Sort of true","Not true","Not true","Sort of true","Sort of true","Not true","Sort of true","Not true","Sort of true","Always","Always","Always","Often","Always","Always","Always","Always","Often","Often","Often","Often","Yes","3","I get extremely worried about it","I get extremely worried about it","5","I get extremely worried about it","5","7","3","Not at all worried","4","Not at all worried","Not at all worried","2","8","2","8","7","I get extremely worried about it","I get extremely worried about it","I get extremely worried about it","Not at all worried","8","3","3","I get extremely worried about it","Not at all worried","4","Not at all worried","Not at all worried","Not at all worried","5","Not at all worried","2","2","3","Not at all worried","3","5","I get extremely worried about it","4","Not at all worried","5","2","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","Not at all worried","2","3","Not at all worried","3","Not at all worried","Not at all worried","Not at all worried","6","4","Not at all worried","YES!!","NO!!","NO!!","YES!!","NO!!","yes","yes","no","NO!!","no","Yes","No","YES!!","NO!!","YES!!","NO!!","YES!!","Yes","YES!!","YES!!","Yes","No","Yes","NO!!","YES!!","No","Yes","NO!!","YES!!","YES!!","no","YES!!","no","yes","yes","yes","yes","no","yes","yes","True most of the time","Not true at all","Sometimes true","True most of the time","Always true","Not true at all","Not true at all","Not true at all","Not true at all","True most of the time","Not true at all","Not true at all","Not true at all","Not true at all","Always true","True most of the time","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Sometimes true","True most of the time","Not true at all","Not true at all","True most of the time","Not true at all","Not true at all","Sometimes true","4","4","4c","5c"
1374,7077,"Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Certainly true","Not true","Not true","Not true","Certainly true",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Certainly true","Not true","Not true","Sort of true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Certainly true","Not true","Not true","Not true","Certainly true","Often","Always","Always","Always",NA,NA,NA,NA,"Often","Often","Often","Often",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I get extremely worried about it",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all worried","2","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","Not at all worried","2",NA,NA,NA,NA,NA,"YES!!","NO!!","NO!!","yes","NO!!","YES!!","NO!!","YES!!","NO!!","YES!!","NO!!","YES!!","No","YES!!","YES!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES!!","NO!!","yes","NO!!","YES!!","yes","YES!!","NO!!","yes","YES!!","Always true","Not true at all","Always true","Not true at all","Always true","Not true at all","True most of the time","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Not true at all","Not true at all","Always true",NA,NA,NA,NA,NA,NA,NA,"Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Always true",NA,NA,"5b","5c"
1375,7078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Sort of true","Certainly true","Not true","Not true","Certainly true","Sort of true","Not true","Not true","Not true","Sort of true","Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Sort of true","Sort of true","Certainly true","Not true","Not true","Certainly true","Sort of true","Not true","Not true","Not true","Certainly true",NA,NA,NA,NA,"Often","Seldom","Always","Often","Sometimes","Seldom","Always","Sometimes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not at all worried","3","Not at all worried","Not at all worried","5","Not at all worried","2","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","2","2","2","6","3","5","Not at all worried","3","Not at all worried","Not at all worried","5","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","Not at all worried","2","6","2","YES!!","NO!!","NO!!","YES!!","NO!!","YES!!","NO!!","no","yes","NO!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"YES!!","NO!!","Yes","NO!!","YES!!","NO!!","YES!!","NO!!","NO!!","YES!!","yes","no","yes","NO!!","yes","yes","yes","no","YES!!","YES!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True most of the time","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Always true","Always true","Not true at all","Not true at all","Always true","Not true at all","Not true at all","Always true","5","5","5b","6b"
1376,7079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Not true","Not true","Not true","Certainly true","Not true","Sort of true","Certainly true","Certainly true","Not true","Sort of true","Not true","Not true","Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Sort of true","Certainly true","Certainly true","Not true","Not true","Not true","Certainly true",NA,NA,NA,NA,"Always","Always","Always","Always","Always","Always","Always","Always","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","8","8","5","8","Not at all worried","Not at all worried","Not at all worried","6","4","2","2","Not at all worried","Not at all worried","4","3","3","9","Not at all worried","6","2","6","Not at all worried","Not at all worried","I get extremely worried about it","Not at all worried","Not at all worried","2","8","Not at all worried","Not at all worried","6","Not at all worried","Not at all worried","Not at all worried","2","Not at all worried","I get extremely worried about it","2","Not at all worried","YES!!","NO!!","no","YES!!","NO!!","YES!!","NO!!","no","YES!!","NO!!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,"Yes","Yes","No","Yes","No","YES!!","Yes","YES!!","no","yes","no","YES!!","no","yes","no","YES!!","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True most of the time","Not true at all","Not true at all","Always true","True most of the time","Not true at all","Sometimes true","True most of the time","Not true at all","Not true at all","Not true at all","Sometimes true","Not true at all","True most of the time","4","4","4a","5a"
1377,7080,"Sort of true","Sort of true","Certainly true","Sort of true","Certainly true","Sort of true","Sort of true","Not true","Certainly true","Sort of true","Certainly true","Sort of true","Sort of true","Certainly true","Sort of true","Not true","Not true","Sort of true","Sort of true","Certainly true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Sort of true","Sort of true","Sort of true","Not true","Not true","Certainly true","Certainly true","Not true","Sort of true","Not true","Sort of true","Certainly true","Sort of true","Not true","Certainly true","Certainly true","Not true","Not true","Certainly true","Sort of true","Sort of true","Certainly true","Not true","Sort of true","Sort of true","Sort of true","Not true","Not true","Not true","Sort of true","Seldom","Seldom","Sometimes","Sometimes","Often","Often","Often","Sometimes","Sometimes","Often","Sometimes","Sometimes","No","Not at all worried","5","6","2","5","2","5","3","2","6","7","5","4","4","3","4","3","8","4","6","Not at all worried","7","4","2","6","2","5","Not at all worried","3","5","3","Not at all worried","8","5","6","Not at all worried","8","9","8","3","Not at all worried","2","2","2","2","2","2","2","Not at all worried","2","2","2","2","2","Not at all worried","Not at all worried","2","2","2","2","yes","NO!!","NO!!","YES!!","NO!!","YES!!","NO!!","NO!!","yes","NO!!","Yes","NO!!","No","NO!!","YES!!","YES!!","Yes","Yes","YES!!","YES!!","NO!!","NO!!","Yes","No","NO!!",NA,"YES!!","YES!!","YES!!","YES!!","YES!!","no","yes","NO!!","yes","yes","YES!!","YES!!","YES!!","YES!!","Sometimes true","Not true at all","Sometimes true","Always true","Sometimes true","True most of the time","Sometimes true","Sometimes true","Sometimes true","Hardly ever true","Sometimes true","Sometimes true","True most of the time","Sometimes true","True most of the time","Always true","Not true at all","Not true at all","Hardly ever true","Hardly ever true","Not true at all","Always true","Always true","Not true at all","Not true at all","Not true at all","Not true at all","Not true at all","Not true at all","4","4","4a","4a"
1378,7081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sort of true","Not true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Sort of true","Certainly true","Not true","Not true","Sort of true","Sort of true","Not true","Sort of true","Not true","Certainly true","Certainly true","Sort of true","Not true","Not true","Certainly true","Not true","Not true","Certainly true","Not true","Sort of true","Certainly true","Not true","Not true","Certainly true","Certainly true","Not true","Sort of true","Not true","Certainly true",NA,NA,NA,NA,"Often","Often","Always","Sometimes","Seldom","Often","Sometimes","Always","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","7","6","6","4","3","7","3","2","Not at all worried","6","2","5","2","9","4","8","4","9","8","Not at all worried","4","Not at all worried","Not at all worried","8","2","Not at all worried","Not at all worried","2","2","2","Not at all worried","3","Not at all worried","2","Not at all worried","2","3","7","Not at all worried","yes","NO!!","no","yes","NO!!","yes","no","no","yes","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No","Yes","No","NO!!","Yes","Yes","NO!!","Yes","Yes","no","YES!!","yes","no","yes","no","yes","no","no","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"True most of the time","Not true at all","Not true at all","Always true","Not true at all","Not true at all","True most of the time","True most of the time","Not true at all","Not true at all","Not true at all","Not true at all","Not true at all","Always true","5","4","5c","5b"
